1,1,0,433.7640430629158,494.5064540607703,5,5,25.3
1,2,0,6.961734357007112,460.57221689435323,5,5,35.5
1,3,0,393.6098129925223,493.99078353947465,5,5,25.3
1,4,0,7.162513779346818,404.3020577829318,5,5,25.3
2,1,0,432.7860439427137,494.0090196839146,5,5,25.3
2,2,0,8.91756334737061,459.5768857539324,5,5,35.5
2,3,0,392.3137029138095,492.97695808189695,5,5,25.3
2,4,0,9.33241482516328,403.0500326703184,5,5,25.3
3,1,0,431.81157588638337,493.50771877491826,5,5,25.3
3,2,0,10.867471803877285,458.57598308629986,5,5,35.5
3,3,0,391.02403307931377,491.95856137741464,5,5,25.3
3,4,0,11.509677463173967,401.80560354490484,5,5,25.3
4,1,0,430.8406537381078,493.0025732945694,5,5,25.3
4,2,0,12.81144469082821,457.5695380814745,5,5,35.5
4,3,0,389.7408180654623,490.9356312144502,5,5,25.3
4,4,0,13.694275820436099,400.5688097047302,5,5,25.3
5,1,0,429.8732922147453,492.49360525825256,5,5,25.3
5,2,0,14.749467104115658,456.55757996645315,5,5,35.5
5,3,0,388.46407223734803,489.908205418556,5,5,25.3
5,4,0,15.88618382559577,399.3396903631114,5,5,25.3
6,1,0,428.90950590564205,491.98083673524206,5,5,25.3
6,2,0,16.681524271297686,455.54013800464793,5,5,35.5
6,3,0,387.1938097486976,488.8763218512696,5,5,25.3
6,4,0,18.085375209148786,398.11828464767717,5,5,25.3
7,1,0,427.94930927244843,491.4642898479948,5,5,25.3
7,2,0,18.60760155167041,454.5172414953232,5,5,35.5
7,3,0,385.9300445418453,487.84001840897,5,5,25.3
7,4,0,20.291823503706066,396.90463159940276,5,5,25.3
8,1,0,426.9927166489391,490.9439867714422,5,5,25.3
8,2,0,20.527684436337925,453.48891977303276,5,5,35.5
8,3,0,384.67279034771315,486.7993330217341,5,5,25.3
8,4,0,22.505502044263647,395.69877017164526,5,5,25.3
9,1,0,426.039742240837,490.4199497322822,5,5,25.3
9,2,0,22.44175854827994,452.45520220705674,5,5,35.5
9,3,0,383.4220606857972,485.7543036521939,5,5,25.3
9,4,0,24.726383968477265,394.50073922917994,5,5,25.3
10,1,0,425.090400125641,489.89220100827015,5,5,25.3
10,2,0,24.34980964241705,451.4161182008386,5,5,35.5
10,3,0,382.1778688641594,484.7049682943941,5,5,25.3
10,4,0,26.9544422169415,393.3105775472372,5,5,25.3
11,1,0,424.14470425245776,489.36076292750954,5,5,25.3
11,2,0,26.25182360567372,450.37169719142196,5,5,35.5
11,3,0,380.9402279794261,483.6513649726504,5,5,25.3
11,4,0,29.189649533473528,392.1283238105403,5,5,25.3
12,1,0,423.20266844183675,488.8256578677423,5,5,25.3
12,2,0,28.147786457038922,449.32196864888783,5,5,35.5
12,3,0,379.70915091679205,482.59353174040865,5,5,25.3
