1,1,0,6.594489359280207,397.11252180234607,5,5,35.5
1,2,0,401.0260118462711,494.22649134712225,5,5,35.5
1,3,0,5.638199560769622,452.4991398983206,5,5,25.3
1,4,0,386.6133793329781,493.11935120291224,5,5,25.3
2,1,0,8.181278625649288,395.18714098127987,5,5,35.5
2,2,0,400.24367081415227,493.45683897082915,5,5,35.5
2,3,0,6.281025953174801,450.974203021497,5,5,25.3
2,4,0,385.46989948216674,491.23290534060607,5,5,25.3
3,1,0,9.760364080828484,393.2586713422543,5,5,35.5
3,2,0,399.4593232974657,492.6910470856241,5,5,35.5
3,3,0,6.928486306566609,449.44857187585154,5,5,25.3
3,4,0,384.33024867111396,489.34066887562676,5,5,25.3
4,1,0,11.331742116119562,391.3271423705267,5,5,35.5
4,2,0,398.6729873154766,491.92911982485896,5,5,35.5
4,3,0,7.58058771220116,447.92225996036007,5,5,25.3
4,4,0,383.1944505862215,487.442648358389,5,5,25.3
5,1,0,12.895409232317371,389.3925835431027,5,5,35.5
5,2,0,397.88468088988196,491.1710612407735,5,5,35.5
5,3,0,8.237337223134999,446.3952808041729,5,5,25.3
5,4,0,382.06252890752035,485.5388504271944,5,5,25.3
6,1,0,14.451362039620973,387.45502432833837,5,5,35.5
6,2,0,397.0944220444551,490.41687530453686,5,5,35.5
6,3,0,8.898741854120782,444.8676479665092,5,5,25.3
6,4,0,380.9345073083626,483.62928180824787,5,5,25.3
7,1,0,15.999597257543344,385.5144941855427,5,5,35.5
7,2,0,396.30222880468943,489.6665659062902,5,5,35.5
7,3,0,9.56480858150325,443.3393750365508,5,5,25.3
7,4,0,379.8104094551129,481.7139493156734,5,5,25.3
8,1,0,17.54011171481967,383.5710225645809,5,5,35.5
8,2,0,395.50811919744393,488.92013685519106,5,5,35.5
8,3,0,10.235544343115476,441.8104756333356,5,5,25.3
8,4,0,378.6902590068399,479.7928598515282,5,5,25.3
9,1,0,19.072902349314212,381.6246389054782,5,5,35.5
9,2,0,394.7121112505877,488.1775918794591,5,5,35.5
9,3,0,10.910956038175424,440.2809634056509,5,5,25.3
9,4,0,377.57407961500746,477.86602040581613,5,5,25.3
10,1,0,20.597966207925765,379.6753726380237,5,5,35.5
