1,1,0,492.8109540091541,81.11878835825613,5,6,25.3
1,2,0,56.38931545402588,7.279332083604798,5,6,35.5
1,3,0,493.80365779097934,115.8972450589066,5,6,25.3
1,4,0,7.401921576022443,6.757233900330989,5,6,35.5
2,1,0,490.60731574107837,84.41041310499591,5,6,25.3
2,2,0,60.14823808059198,9.545256371657679,5,6,35.5
2,3,0,492.595034265304,118.57870489275241,5,6,25.3
2,4,0,8.368125202439211,8.514020918946425,5,6,35.5
3,1,0,488.38907966553234,87.69895302618578,5,6,25.3
3,2,0,63.908835045643826,11.797781265224554,5,6,35.5
3,3,0,491.37420428850965,121.2498241315415,5,6,25.3
3,4,0,9.34030385813703,10.270341561762095,5,6,35.5
4,1,0,486.1562405060128,90.98434626113695,5,6,25.3
4,2,0,67.6710607341146,14.036915316177108,5,6,35.5
4,3,0,490.1412429617211,123.91054857276775,5,6,25.3
4,4,0,10.318462145484466,12.026176306038042,5,6,35.5
5,1,0,483.9087932402116,94.26653087486926,5,6,25.3
5,2,0,71.43486959241605,16.262667226915813,5,6,35.5
5,3,0,488.8962256184518,126.56082451662363,5,6,25.3
5,4,0,11.30260460480858,13.781505600571313,5,6,35.5
6,1,0,481.64673310046953,97.54544485913269,5,6,25.3
6,2,0,75.2002161289242,18.47504585009139,5,6,35.5
6,3,0,487.63922782139997,129.20059876694478,5,6,25.3
6,4,0,12.292735714274214,15.536309865889136,5,6,35.5
7,1,0,479.3700555742264,100.82102613343116,5,6,25.3
7,2,0,78.967054914464,20.674060188324738,5,6,35.5
7,3,0,486.3703253592413,131.82981863213485,5,6,25.3
7,4,0,13.28885988976385,17.290569494442558,5,6,35.5
8,1,0,477.0787564044665,104.09321254604865,5,6,25.3
8,2,0,82.73534058279287,22.85971939392531,5,6,35.5
8,3,0,485.089594243418,134.44843192607055,5,6,25.3
8,4,0,14.290981484758088,19.044264850800523,5,6,35.5
9,1,0,474.77283159016065,107.36194187507739,5,6,25.3
9,2,0,86.50502783108317,25.032032768607976,5,6,35.5
